ID,DOY,Date,Month,Period,Lat,Long,Temp,Temp_mean,Veg,Veg.21Day
33939,359,25/Dec,12,LGM,57.50,47.50,-34.51,-34.24,0,0
33940,360,26/Dec,12,LGM,57.50,47.50,-34.74,-35.68,0,0
33941,361,27/Dec,12,LGM,57.50,47.50,-37.79,-36.16,0,0
33942,362,28/Dec,12,LGM,57.50,47.50,-35.94,-35.66,0,0
33943,363,29/Dec,12,LGM,57.50,47.50,-33.24,-34.61,0,0
33944,364,30/Dec,12,LGM,57.50,47.50,-34.64,-33.83,0,0
33945,365,31/Dec,12,LGM,57.50,47.50,-33.61,-35.04,0,0
33946,1,01/Jan,1,LGM,60.00,47.50,-36.87,-36.37,0,0
33947,2,02/Jan,1,LGM,60.00,47.50,-38.63,-38.17,0,0
33948,3,03/Jan,1,LGM,60.00,47.50,-39.01,-39.66,0,0
33949,4,04/Jan,1,LGM,60.00,47.50,-41.35,-40.16,0,0
33950,5,05/Jan,1,LGM,60.00,47.50,-40.13,-40.51,0,0
33951,6,06/Jan,1,LGM,60.00,47.50,-40.06,-39.87,0,0
33952,7,07/Jan,1,LGM,60.00,47.50,-39.41,-40.18,0,0
33953,8,08/Jan,1,LGM,60.00,47.50,-41.07,-40.87,0,0
33954,9,09/Jan,1,LGM,60.00,47.50,-42.12,-40.47,0,0
33955,10,10/Jan,1,LGM,60.00,47.50,-38.22,-40.46,0,0
33956,11,11/Jan,1,LGM,60.00,47.50,-41.04,-40.33,0,0
33957,12,12/Jan,1,LGM,60.00,47.50,-41.72,-41.37,0,0
33958,13,13/Jan,1,LGM,60.00,47.50,-41.36,-41.86,0,0
33959,14,14/Jan,1,LGM,60.00,47.50,-42.49,-43.04,0,0
33960,15,15/Jan,1,LGM,60.00,47.50,-45.27,-44.13,0,0
33961,16,16/Jan,1,LGM,60.00,47.50,-44.62,-44.11,0,0
33962,17,17/Jan,1,LGM,60.00,47.50,-42.43,-43.91,0,0
33963,18,18/Jan,1,LGM,60.00,47.50,-44.69,-43.59,0,0
33964,19,19/Jan,1,LGM,60.00,47.50,-43.66,-42.72,0,0
33965,20,20/Jan,1,LGM,60.00,47.50,-39.82,-40.42,0,0
33966,21,21/Jan,1,LGM,60.00,47.50,-37.79,-39.00,0,0
33967,22,22/Jan,1,LGM,60.00,47.50,-39.38,-38.66,0,0
33968,23,23/Jan,1,LGM,60.00,47.50,-38.81,-38.71,0,0
33969,24,24/Jan,1,LGM,60.00,47.50,-37.93,-38.00,0,0
33970,25,25/Jan,1,LGM,60.00,47.50,-37.25,-38.32,0,0
33971,26,26/Jan,1,LGM,60.00,47.50,-39.77,-38.79,0,0
33972,27,27/Jan,1,LGM,60.00,47.50,-39.35,-39.08,0,0
33973,28,28/Jan,1,LGM,60.00,47.50,-38.13,-38.40,0,0
33974,29,29/Jan,1,LGM,60.00,47.50,-37.72,-37.34,0,0
33975,30,30/Jan,1,LGM,60.00,47.50,-36.16,-36.84,0,0
33976,31,31/Jan,1,LGM,60.00,47.50,-36.63,-36.95,0,0
33977,32,01/Feb,2,LGM,60.00,47.50,-38.06,-38.39,0,0
33978,33,02/Feb,2,LGM,60.00,47.50,-40.47,-39.66,0,0
33979,34,03/Feb,2,LGM,60.00,47.50,-40.44,-40.45,0,0
33980,35,04/Feb,2,LGM,60.00,47.50,-40.45,-41.03,0,0
33981,36,05/Feb,2,LGM,60.00,47.50,-42.21,-40.52,0,0
33982,37,06/Feb,2,LGM,60.00,47.50,-38.89,-40.07,0,0
33983,38,07/Feb,2,LGM,60.00,47.50,-39.12,-38.65,0,0
33984,39,08/Feb,2,LGM,60.00,47.50,-37.94,-37.68,0,0
33985,40,09/Feb,2,LGM,60.00,47.50,-35.99,-37.23,0,0
33986,41,10/Feb,2,LGM,60.00,47.50,-37.76,-37.60,0,0
33987,42,11/Feb,2,LGM,60.00,47.50,-39.05,-38.18,0,0
33988,43,12/Feb,2,LGM,60.00,47.50,-37.74,-37.59,0,0
33989,44,13/Feb,2,LGM,60.00,47.50,-35.97,-37.05,0,0
33990,45,14/Feb,2,LGM,60.00,47.50,-37.45,-37.59,0,0
33991,46,15/Feb,2,LGM,60.00,47.50,-39.36,-37.99,0,0
33992,47,16/Feb,2,LGM,60.00,47.50,-37.15,-37.47,0,0
33993,48,17/Feb,2,LGM,60.00,47.50,-35.89,-35.64,0,0
33994,49,18/Feb,2,LGM,60.00,47.50,-33.88,-35.13,0,0
33995,50,19/Feb,2,LGM,60.00,47.50,-35.62,-35.61,0,0
33996,51,20/Feb,2,LGM,60.00,47.50,-37.33,-37.65,0,0
33997,52,21/Feb,2,LGM,60.00,47.50,-40.01,-38.54,0,0
33998,53,22/Feb,2,LGM,60.00,47.50,-38.28,-39.42,0,0
33999,54,23/Feb,2,LGM,60.00,47.50,-39.96,-39.25,0,0
34000,55,24/Feb,2,LGM,60.00,47.50,-39.50,-39.42,0,0
34001,56,25/Feb,2,LGM,60.00,47.50,-38.81,-37.31,0,0
34002,57,26/Feb,2,LGM,60.00,47.50,-33.62,-34.50,0,0
34003,58,27/Feb,2,LGM,60.00,47.50,-31.07,-31.89,0,0
34004,59,28/Feb,2,LGM,60.00,47.50,-30.99,-30.41,0,0
34005,60,01/Mar,3,LGM,60.00,47.50,-29.16,-30.52,0,0
34006,61,02/Mar,3,LGM,60.00,47.50,-31.41,-30.50,0,0
34007,62,03/Mar,3,LGM,60.00,47.50,-30.94,-30.83,0,0
34008,63,04/Mar,3,LGM,60.00,47.50,-30.13,-30.61,0,0
34009,64,05/Mar,3,LGM,60.00,47.50,-30.76,-30.69,0,0
34010,65,06/Mar,3,LGM,60.00,47.50,-31.17,-31.38,0,0
34011,66,07/Mar,3,LGM,60.00,47.50,-32.21,-32.07,0,0
34012,67,08/Mar,3,LGM,60.00,47.50,-32.82,-32.33,0,0
34013,68,09/Mar,3,LGM,60.00,47.50,-31.95,-31.97,0,0
34014,69,10/Mar,3,LGM,60.00,47.50,-31.14,-31.44,0,0
34015,70,11/Mar,3,LGM,60.00,47.50,-31.24,-30.90,0,0
34016,71,12/Mar,3,LGM,60.00,47.50,-30.32,-30.54,0,0
34017,72,13/Mar,3,LGM,60.00,47.50,-30.07,-30.82,0,0
34018,73,14/Mar,3,LGM,60.00,47.50,-32.06,-31.34,0,0
34019,74,15/Mar,3,LGM,60.00,47.50,-31.89,-31.69,0,0
34020,75,16/Mar,3,LGM,60.00,47.50,-31.12,-30.74,0,0
34021,76,17/Mar,3,LGM,60.00,47.50,-29.20,-29.83,0,0
34022,77,18/Mar,3,LGM,60.00,47.50,-29.16,-28.92,0,0
34023,78,19/Mar,3,LGM,60.00,47.50,-28.41,-28.34,0,0
34024,79,20/Mar,3,LGM,60.00,47.50,-27.45,-28.39,0,0
34025,80,21/Mar,3,LGM,60.00,47.50,-29.30,-29.36,0,0
34026,81,22/Mar,3,LGM,60.00,47.50,-31.34,-30.05,0,0
34027,82,23/Mar,3,LGM,60.00,47.50,-29.51,-29.70,0,0
34028,83,24/Mar,3,LGM,60.00,47.50,-28.25,-28.96,0,0
34029,84,25/Mar,3,LGM,60.00,47.50,-29.13,-28.55,0,0
34030,85,26/Mar,3,LGM,60.00,47.50,-28.28,-28.66,0,0
34031,86,27/Mar,3,LGM,60.00,47.50,-28.58,-28.17,0,0
34032,87,28/Mar,3,LGM,60.00,47.50,-27.64,-27.84,0,0
34033,88,29/Mar,3,LGM,60.00,47.50,-27.30,-27.93,0,0
34034,89,30/Mar,3,LGM,60.00,47.50,-28.85,-28.38,0,0
34035,90,31/Mar,3,LGM,60.00,47.50,-28.98,-28.73,0,0
34036,91,01/Apr,4,LGM,60.00,47.50,-28.37,-28.17,0,0
34037,92,02/Apr,4,LGM,60.00,47.50,-27.16,-26.70,0,0
34038,93,03/Apr,4,LGM,60.00,47.50,-24.58,-24.52,0,0
34039,94,04/Apr,4,LGM,60.00,47.50,-21.83,-22.56,0,0
34040,95,05/Apr,4,LGM,60.00,47.50,-21.27,-20.97,0,0
34041,96,06/Apr,4,LGM,60.00,47.50,-19.80,-20.35,0,0
34042,97,07/Apr,4,LGM,60.00,47.50,-19.99,-20.26,0,0
34043,98,08/Apr,4,LGM,60.00,47.50,-20.98,-20.58,0,0
34044,99,09/Apr,4,LGM,60.00,47.50,-20.78,-20.40,0,0
34045,100,10/Apr,4,LGM,60.00,47.50,-19.43,-19.33,0,0
34046,101,11/Apr,4,LGM,60.00,47.50,-17.78,-17.93,0,0
34047,102,12/Apr,4,LGM,60.00,47.50,-16.57,-16.74,0,0
34048,103,13/Apr,4,LGM,60.00,47.50,-15.88,-16.35,0,0
34049,104,14/Apr,4,LGM,60.00,47.50,-16.61,-16.60,0,0
34050,105,15/Apr,4,LGM,60.00,47.50,-17.31,-16.90,0,0
34051,106,16/Apr,4,LGM,60.00,47.50,-16.78,-16.93,0,0
34052,107,17/Apr,4,LGM,60.00,47.50,-16.70,-16.51,0,0
34053,108,18/Apr,4,LGM,60.00,47.50,-16.06,-15.53,0,0
34054,109,19/Apr,4,LGM,60.00,47.50,-13.84,-14.11,0,0
34055,110,20/Apr,4,LGM,60.00,47.50,-12.43,-12.99,0,0
34056,111,21/Apr,4,LGM,60.00,47.50,-12.70,-13.52,0,0
34057,112,22/Apr,4,LGM,60.00,47.50,-15.44,-14.69,0,0
34058,113,23/Apr,4,LGM,60.00,47.50,-15.92,-15.59,0,0
34059,114,24/Apr,4,LGM,60.00,47.50,-15.42,-15.72,0,0
34060,115,25/Apr,4,LGM,60.00,47.50,-15.83,-15.63,0,0
34061,116,26/Apr,4,LGM,60.00,47.50,-15.65,-15.90,0,0
34062,117,27/Apr,4,LGM,60.00,47.50,-16.23,-16.05,0,0
34063,118,28/Apr,4,LGM,60.00,47.50,-16.26,-15.90,0,0
34064,119,29/Apr,4,LGM,60.00,47.50,-15.21,-15.09,0,0
34065,120,30/Apr,4,LGM,60.00,47.50,-13.81,-13.99,0,0
34066,121,01/May,5,LGM,60.00,47.50,-12.95,-13.15,0,0
34067,122,02/May,5,LGM,60.00,47.50,-12.69,-12.68,0,0
34068,123,03/May,5,LGM,60.00,47.50,-12.41,-12.48,0,0
34069,124,04/May,5,LGM,60.00,47.50,-12.33,-12.57,0,0
34070,125,05/May,5,LGM,60.00,47.50,-12.96,-12.43,0,0
34071,126,06/May,5,LGM,60.00,47.50,-12.00,-12.05,0,0
34072,127,07/May,5,LGM,60.00,47.50,-11.20,-10.84,0,0
34073,128,08/May,5,LGM,60.00,47.50,-9.31,-10.43,0,0
34074,129,09/May,5,LGM,60.00,47.50,-10.79,-10.19,0,0
34075,130,10/May,5,LGM,60.00,47.50,-10.48,-10.73,0,0
34076,131,11/May,5,LGM,60.00,47.50,-10.91,-10.94,0,0
34077,132,12/May,5,LGM,60.00,47.50,-11.42,-10.95,0,0
34078,133,13/May,5,LGM,60.00,47.50,-10.52,-10.82,0,0
34079,134,14/May,5,LGM,60.00,47.50,-10.52,-10.68,0,0
34080,135,15/May,5,LGM,60.00,47.50,-10.99,-10.70,0,0
34081,136,16/May,5,LGM,60.00,47.50,-10.58,-10.82,0,0
34082,137,17/May,5,LGM,60.00,47.50,-10.90,-10.65,0,0
34083,138,18/May,5,LGM,60.00,47.50,-10.46,-10.46,0,0
34084,139,19/May,5,LGM,60.00,47.50,-10.02,-10.67,0,0
34085,140,20/May,5,LGM,60.00,47.50,-11.52,-10.64,0,0
34086,141,21/May,5,LGM,60.00,47.50,-10.39,-10.88,0,0
34087,142,22/May,5,LGM,60.00,47.50,-10.72,-10.41,0,0
34088,143,23/May,5,LGM,60.00,47.50,-10.12,-10.08,0,0
34089,144,24/May,5,LGM,60.00,47.50,-9.39,-9.42,0,0
34090,145,25/May,5,LGM,60.00,47.50,-8.76,-8.80,0,0
34091,146,26/May,5,LGM,60.00,47.50,-8.24,-8.47,0,0
34092,147,27/May,5,LGM,60.00,47.50,-8.40,-8.35,0,0
34093,148,28/May,5,LGM,60.00,47.50,-8.42,-8.14,0,0
34094,149,29/May,5,LGM,60.00,47.50,-7.61,-7.53,0,0
34095,150,30/May,5,LGM,60.00,47.50,-6.56,-7.31,0,0
34096,151,31/May,5,LGM,60.00,47.50,-7.76,-7.32,0,0
34097,152,01/Jun,6,LGM,60.00,47.50,-7.63,-7.78,0,0
34098,153,02/Jun,6,LGM,60.00,47.50,-7.95,-7.90,0,0
34099,154,03/Jun,6,LGM,60.00,47.50,-8.13,-7.82,0,0
34100,155,04/Jun,6,LGM,60.00,47.50,-7.39,-7.22,0,0
34101,156,05/Jun,6,LGM,60.00,47.50,-6.15,-6.38,0,0
34102,157,06/Jun,6,LGM,60.00,47.50,-5.59,-5.69,0,0
34103,158,07/Jun,6,LGM,60.00,47.50,-5.34,-5.28,0,0
34104,159,08/Jun,6,LGM,60.00,47.50,-4.91,-5.15,0,0
34105,160,09/Jun,6,LGM,60.00,47.50,-5.20,-4.97,0,0
34106,161,10/Jun,6,LGM,60.00,47.50,-4.79,-4.79,0,0
34107,162,11/Jun,6,LGM,60.00,47.50,-4.38,-4.49,0,0
34108,163,12/Jun,6,LGM,60.00,47.50,-4.30,-3.83,0,0
34109,164,13/Jun,6,LGM,60.00,47.50,-2.82,-3.22,0,0
34110,165,14/Jun,6,LGM,60.00,47.50,-2.54,-2.52,0,0
34111,166,15/Jun,6,LGM,60.00,47.50,-2.20,-2.07,0,0
34112,167,16/Jun,6,LGM,60.00,47.50,-1.48,-1.35,0,0
34113,168,17/Jun,6,LGM,60.00,47.50,-0.37,-0.77,0,0
34114,169,18/Jun,6,LGM,60.00,47.50,-0.45,-0.55,0,0
34115,170,19/Jun,6,LGM,60.00,47.50,-0.83,-0.65,0,0
34116,171,20/Jun,6,LGM,60.00,47.50,-0.68,-0.50,0,0
34117,172,21/Jun,6,LGM,60.00,47.50,0.01,-0.22,0,0
34118,173,22/Jun,6,LGM,60.00,47.50,0.01,0.15,0,0
34119,174,23/Jun,6,LGM,60.00,47.50,0.42,0.56,0,0
34120,175,24/Jun,6,LGM,60.00,47.50,1.25,1.05,0,0
34121,176,25/Jun,6,LGM,60.00,47.50,1.47,1.43,0,0
34122,177,26/Jun,6,LGM,60.00,47.50,1.58,1.83,0,0
34123,178,27/Jun,6,LGM,60.00,47.50,2.45,2.48,0,0
34124,179,28/Jun,6,LGM,60.00,47.50,3.41,3.20,0,0
34125,180,29/Jun,6,LGM,60.00,47.50,3.73,3.98,0,0
34126,181,30/Jun,6,LGM,60.00,47.50,4.80,4.90,0,0
34127,182,01/Jul,7,LGM,60.00,47.50,6.17,5.53,0,0
34128,183,02/Jul,7,LGM,60.00,47.50,5.61,5.73,0,0
34129,184,03/Jul,7,LGM,60.00,47.50,5.42,5.56,0,0
34130,185,04/Jul,7,LGM,60.00,47.50,5.65,5.67,0,0
34131,186,05/Jul,7,LGM,60.00,47.50,5.94,6.17,0,0
34132,187,06/Jul,7,LGM,60.00,47.50,6.92,6.62,0,0
34133,188,07/Jul,7,LGM,60.00,47.50,6.99,7.30,0,0
34134,189,08/Jul,7,LGM,60.00,47.50,8.00,7.88,0,0
34135,190,09/Jul,7,LGM,60.00,47.50,8.64,8.91,0,0
34136,191,10/Jul,7,LGM,60.00,47.50,10.09,9.70,0,0
34137,192,11/Jul,7,LGM,60.00,47.50,10.38,10.34,0,0
34138,193,12/Jul,7,LGM,60.00,47.50,10.54,10.47,0,0
34139,194,13/Jul,7,LGM,60.00,47.50,10.48,10.80,0,0
34140,195,14/Jul,7,LGM,60.00,47.50,11.38,10.87,0,0
34141,196,15/Jul,7,LGM,60.00,47.50,10.74,10.74,0,0
34142,197,16/Jul,7,LGM,60.00,47.50,10.10,10.31,0,0
34143,198,17/Jul,7,LGM,60.00,47.50,10.09,9.74,0,0
34144,199,18/Jul,7,LGM,60.00,47.50,9.03,9.85,0,0
34145,200,19/Jul,7,LGM,60.00,47.50,10.42,10.22,0,0
34146,201,20/Jul,7,LGM,60.00,47.50,11.21,11.11,0,0
34147,202,21/Jul,7,LGM,60.00,47.50,11.70,11.81,0,0
34148,203,22/Jul,7,LGM,60.00,47.50,12.53,11.99,0,0
34149,204,23/Jul,7,LGM,60.00,47.50,11.74,11.88,0,0
34150,205,24/Jul,7,LGM,60.00,47.50,11.36,11.56,0,0
34151,206,25/Jul,7,LGM,60.00,47.50,11.58,11.38,0,0
34152,207,26/Jul,7,LGM,60.00,47.50,11.19,11.20,0,0
34153,208,27/Jul,7,LGM,60.00,47.50,10.82,11.21,0,0
34154,209,28/Jul,7,LGM,60.00,47.50,11.63,11.07,0,0
34155,210,29/Jul,7,LGM,60.00,47.50,10.77,11.03,0,0
34156,211,30/Jul,7,LGM,60.00,47.50,10.68,10.91,0,0
34157,212,31/Jul,7,LGM,60.00,47.50,11.29,11.18,0,0
34158,213,01/Aug,8,LGM,60.00,47.50,11.58,11.46,0,0
34159,214,02/Aug,8,LGM,60.00,47.50,11.51,12.06,0,0
34160,215,03/Aug,8,LGM,60.00,47.50,13.08,12.00,0,0
34161,216,04/Aug,8,LGM,60.00,47.50,11.41,11.71,0,0
34162,217,05/Aug,8,LGM,60.00,47.50,10.63,10.89,0,0
34163,218,06/Aug,8,LGM,60.00,47.50,10.64,10.84,0,0
34164,219,07/Aug,8,LGM,60.00,47.50,11.24,10.94,0,0
34165,220,08/Aug,8,LGM,60.00,47.50,10.93,10.81,0,0
34166,221,09/Aug,8,LGM,60.00,47.50,10.26,10.26,0,0
34167,222,10/Aug,8,LGM,60.00,47.50,9.59,9.92,0,0
34168,223,11/Aug,8,LGM,60.00,47.50,9.90,9.98,0,0
34169,224,12/Aug,8,LGM,60.00,47.50,10.44,10.22,0,0
34170,225,13/Aug,8,LGM,60.00,47.50,10.33,10.40,0,0
34171,226,14/Aug,8,LGM,60.00,47.50,10.43,10.04,0,0
34172,227,15/Aug,8,LGM,60.00,47.50,9.36,9.53,0,0
34173,228,16/Aug,8,LGM,60.00,47.50,8.81,9.04,0,0
34174,229,17/Aug,8,LGM,60.00,47.50,8.95,8.65,0,0
34175,230,18/Aug,8,LGM,60.00,47.50,8.20,8.34,0,0
34176,231,19/Aug,8,LGM,60.00,47.50,7.88,7.96,0,0
34177,232,20/Aug,8,LGM,60.00,47.50,7.79,7.80,0,0
34178,233,21/Aug,8,LGM,60.00,47.50,7.72,7.50,0,0
34179,234,22/Aug,8,LGM,60.00,47.50,6.99,7.02,0,0
34180,235,23/Aug,8,LGM,60.00,47.50,6.36,6.44,0,0
34181,236,24/Aug,8,LGM,60.00,47.50,5.96,6.22,0,0
34182,237,25/Aug,8,LGM,60.00,47.50,6.34,6.63,0,0
34183,238,26/Aug,8,LGM,60.00,47.50,7.58,7.11,0,0
34184,239,27/Aug,8,LGM,60.00,47.50,7.40,7.46,0,0
34185,240,28/Aug,8,LGM,60.00,47.50,7.40,7.39,0,0
34186,241,29/Aug,8,LGM,60.00,47.50,7.36,7.29,0,0
34187,242,30/Aug,8,LGM,60.00,47.50,7.12,7.09,0,0
34188,243,31/Aug,8,LGM,60.00,47.50,6.78,6.43,0,0
34189,244,01/Sep,9,LGM,60.00,47.50,5.40,5.77,0,0
34190,245,02/Sep,9,LGM,60.00,47.50,5.13,4.62,0,0
34191,246,03/Sep,9,LGM,60.00,47.50,3.32,3.27,0,0
34192,247,04/Sep,9,LGM,60.00,47.50,1.35,2.07,0,0
34193,248,05/Sep,9,LGM,60.00,47.50,1.55,1.45,0,0
34194,249,06/Sep,9,LGM,60.00,47.50,1.45,1.98,0,0
34195,250,07/Sep,9,LGM,60.00,47.50,2.94,2.44,0,0
34196,251,08/Sep,9,LGM,60.00,47.50,2.93,2.51,0,0
34197,252,09/Sep,9,LGM,60.00,47.50,1.65,2.08,0,0
34198,253,10/Sep,9,LGM,60.00,47.50,1.67,1.65,0,0
34199,254,11/Sep,9,LGM,60.00,47.50,1.63,1.35,0,0
34200,255,12/Sep,9,LGM,60.00,47.50,0.75,0.62,0,0
34201,256,13/Sep,9,LGM,60.00,47.50,-0.52,-0.33,0,0
34202,257,14/Sep,9,LGM,60.00,47.50,-1.21,-1.02,0,0
34203,258,15/Sep,9,LGM,60.00,47.50,-1.32,-1.24,0,0
34204,259,16/Sep,9,LGM,60.00,47.50,-1.20,-1.59,0,0
34205,260,17/Sep,9,LGM,60.00,47.50,-2.24,-2.19,0,0
34206,261,18/Sep,9,LGM,60.00,47.50,-3.14,-2.98,0,0
34207,262,19/Sep,9,LGM,60.00,47.50,-3.57,-3.20,0,0
34208,263,20/Sep,9,LGM,60.00,47.50,-2.88,-3.07,0,0
34209,264,21/Sep,9,LGM,60.00,47.50,-2.76,-3.26,0,0
34210,265,22/Sep,9,LGM,60.00,47.50,-4.13,-4.51,0,0
34211,266,23/Sep,9,LGM,60.00,47.50,-6.64,-5.99,0,0
34212,267,24/Sep,9,LGM,60.00,47.50,-7.21,-7.26,0,0
34213,268,25/Sep,9,LGM,60.00,47.50,-7.93,-7.97,0,0
34214,269,26/Sep,9,LGM,60.00,47.50,-8.78,-8.45,0,0
34215,270,27/Sep,9,LGM,60.00,47.50,-8.64,-8.22,0,0
34216,271,28/Sep,9,LGM,60.00,47.50,-7.25,-7.55,0,0
34217,272,29/Sep,9,LGM,60.00,47.50,-6.77,-7.15,0,0
34218,273,30/Sep,9,LGM,60.00,47.50,-7.43,-7.76,0,0
34219,274,01/Oct,10,LGM,60.00,47.50,-9.07,-8.31,0,0
34220,275,02/Oct,10,LGM,60.00,47.50,-8.42,-8.76,0,0
34221,276,03/Oct,10,LGM,60.00,47.50,-8.80,-9.30,0,0
34222,277,04/Oct,10,LGM,60.00,47.50,-10.67,-10.10,0,0
34223,278,05/Oct,10,LGM,60.00,47.50,-10.83,-11.37,0,0
34224,279,06/Oct,10,LGM,60.00,47.50,-12.60,-12.85,0,0
34225,280,07/Oct,10,LGM,60.00,47.50,-15.13,-14.22,0,0
34226,281,08/Oct,10,LGM,60.00,47.50,-14.94,-14.39,0,0
34227,282,09/Oct,10,LGM,60.00,47.50,-13.09,-14.22,0,0
34228,283,10/Oct,10,LGM,60.00,47.50,-14.62,-15.36,0,0
34229,284,11/Oct,10,LGM,60.00,47.50,-18.38,-17.23,0,0
34230,285,12/Oct,10,LGM,60.00,47.50,-18.68,-18.12,0,0
34231,286,13/Oct,10,LGM,60.00,47.50,-17.30,-17.90,0,0
34232,287,14/Oct,10,LGM,60.00,47.50,-17.73,-17.69,0,0
34233,288,15/Oct,10,LGM,60.00,47.50,-18.03,-18.52,0,0
34234,289,16/Oct,10,LGM,60.00,47.50,-19.81,-19.41,0,0
34235,290,17/Oct,10,LGM,60.00,47.50,-20.40,-20.48,0,0
34236,291,18/Oct,10,LGM,60.00,47.50,-21.22,-20.50,0,0
34237,292,19/Oct,10,LGM,60.00,47.50,-19.87,-20.78,0,0
34238,293,20/Oct,10,LGM,60.00,47.50,-21.25,-21.60,0,0
34239,294,21/Oct,10,LGM,60.00,47.50,-23.68,-22.77,0,0
34240,295,22/Oct,10,LGM,60.00,47.50,-23.38,-22.43,0,0
34241,296,23/Oct,10,LGM,60.00,47.50,-20.24,-21.70,0,0
34242,297,24/Oct,10,LGM,60.00,47.50,-21.47,-21.20,0,0
34243,298,25/Oct,10,LGM,60.00,47.50,-21.88,-21.95,0,0
34244,299,26/Oct,10,LGM,60.00,47.50,-22.49,-22.56,0,0
34245,300,27/Oct,10,LGM,60.00,47.50,-23.32,-24.07,0,0
34246,301,28/Oct,10,LGM,60.00,47.50,-26.41,-26.11,0,0
34247,302,29/Oct,10,LGM,60.00,47.50,-28.61,-27.12,0,0
34248,303,30/Oct,10,LGM,60.00,47.50,-26.33,-26.81,0,0
34249,304,31/Oct,10,LGM,60.00,47.50,-25.49,-26.20,0,0
34250,305,01/Nov,11,LGM,60.00,47.50,-26.77,-27.58,0,0
34251,306,02/Nov,11,LGM,60.00,47.50,-30.49,-29.21,0,0
34252,307,03/Nov,11,LGM,60.00,47.50,-30.36,-30.45,0,0
34253,308,04/Nov,11,LGM,60.00,47.50,-30.50,-29.76,0,0
34254,309,05/Nov,11,LGM,60.00,47.50,-28.42,-28.40,0,0
34255,310,06/Nov,11,LGM,60.00,47.50,-26.29,-27.05,0,0
34256,311,07/Nov,11,LGM,60.00,47.50,-26.43,-26.54,0,0
34257,312,08/Nov,11,LGM,60.00,47.50,-26.90,-27.25,0,0
34258,313,09/Nov,11,LGM,60.00,47.50,-28.41,-27.74,0,0
34259,314,10/Nov,11,LGM,60.00,47.50,-27.92,-28.97,0,0
34260,315,11/Nov,11,LGM,60.00,47.50,-30.59,-30.22,0,0
34261,316,12/Nov,11,LGM,60.00,47.50,-32.14,-32.29,0,0
34262,317,13/Nov,11,LGM,60.00,47.50,-34.13,-33.22,0,0
34263,318,14/Nov,11,LGM,60.00,47.50,-33.40,-33.34,0,0
34264,319,15/Nov,11,LGM,60.00,47.50,-32.49,-32.82,0,0
34265,320,16/Nov,11,LGM,60.00,47.50,-32.58,-32.85,0,0
34266,321,17/Nov,11,LGM,60.00,47.50,-33.48,-33.27,0,0
34267,322,18/Nov,11,LGM,60.00,47.50,-33.75,-34.30,0,0
34268,323,19/Nov,11,LGM,60.00,47.50,-35.68,-34.94,0,0
34269,324,20/Nov,11,LGM,60.00,47.50,-35.38,-34.94,0,0
34270,325,21/Nov,11,LGM,60.00,47.50,-33.76,-34.57,0,0
34271,326,22/Nov,11,LGM,60.00,47.50,-34.57,-34.37,0,0
34272,327,23/Nov,11,LGM,60.00,47.50,-34.78,-34.50,0,0
34273,328,24/Nov,11,LGM,60.00,47.50,-34.15,-34.17,0,0
34274,329,25/Nov,11,LGM,60.00,47.50,-33.59,-33.84,0,0
34275,330,26/Nov,11,LGM,60.00,47.50,-33.77,-34.12,0,0
34276,331,27/Nov,11,LGM,60.00,47.50,-35.01,-34.87,0,0
34277,332,28/Nov,11,LGM,60.00,47.50,-35.82,-36.05,0,0
34278,333,29/Nov,11,LGM,60.00,47.50,-37.33,-37.11,0,0
34279,334,30/Nov,11,LGM,60.00,47.50,-38.19,-37.81,0,0
34280,335,01/Dec,12,LGM,60.00,47.50,-37.90,-37.40,0,0
34281,336,02/Dec,12,LGM,60.00,47.50,-36.12,-35.63,0,0
34282,337,03/Dec,12,LGM,60.00,47.50,-32.87,-33.69,0,0
34283,338,04/Dec,12,LGM,60.00,47.50,-32.07,-33.23,0,0
34284,339,05/Dec,12,LGM,60.00,47.50,-34.75,-33.83,0,0
34285,340,06/Dec,12,LGM,60.00,47.50,-34.67,-33.91,0,0
34286,341,07/Dec,12,LGM,60.00,47.50,-32.30,-34.33,0,0
34287,342,08/Dec,12,LGM,60.00,47.50,-36.03,-35.77,0,0
34288,343,09/Dec,12,LGM,60.00,47.50,-38.97,-37.54,0,0
34289,344,10/Dec,12,LGM,60.00,47.50,-37.61,-38.55,0,0
34290,345,11/Dec,12,LGM,60.00,47.50,-39.07,-38.12,0,0
34291,346,12/Dec,12,LGM,60.00,47.50,-37.68,-38.91,0,0
34292,347,13/Dec,12,LGM,60.00,47.50,-39.99,-38.91,0,0
34293,348,14/Dec,12,LGM,60.00,47.50,-39.07,-39.38,0,0
34294,349,15/Dec,12,LGM,60.00,47.50,-39.09,-38.97,0,0
34295,350,16/Dec,12,LGM,60.00,47.50,-38.75,-38.63,0,0
34296,351,17/Dec,12,LGM,60.00,47.50,-38.05,-38.25,0,0
34297,352,18/Dec,12,LGM,60.00,47.50,-37.95,-38.04,0,0
34298,353,19/Dec,12,LGM,60.00,47.50,-38.12,-38.07,0,0
34299,354,20/Dec,12,LGM,60.00,47.50,-38.13,-39.46,0,0
34300,355,21/Dec,12,LGM,60.00,47.50,-42.12,-40.16,0,0
34301,356,22/Dec,12,LGM,60.00,47.50,-40.23,-40.17,0,0
